TIMESTAMP,LOCATION_ID,EARNED_POINTS,REDEEM_POINTS
2022-01-23,A-1003,24998,33835
2022-01-23,A-1004,28145,34626
2022-01-23,A-1005,23278,34390
2022-01-23,A-1006,21979,27718
2022-01-23,A-1007,20879,34060
2022-01-23,A-1008,22915,25020
2022-01-24,A-1001,30505,27514
2022-01-24,A-1002,26846,29451
2022-01-24,A-1003,26338,27977
2022-01-24,A-1004,32630,25758
2022-01-24,A-1005,32391,25868
2022-01-24,A-1006,23480,30250
2022-01-24,A-1007,24000,20799
2022-01-24,A-1008,24030,25323
2022-01-25,A-1001,28841,26007
2022-01-25,A-1002,22137,20827
2022-01-25,A-1003,34716,30537
2022-01-25,A-1004,25495,24641
2022-01-25,A-1005,31176,25416
2022-01-25,A-1006,27759,33833
2022-01-25,A-1007,32984,29525
2022-01-25,A-1008,34636,24542
2022-01-26,A-1001,20314,22409
2022-01-26,A-1002,23368,20815
2022-01-26,A-1003,24876,22990
2022-01-26,A-1004,23196,20932
2022-01-26,A-1005,34145,32892
2022-01-26,A-1006,25813,32402
2022-01-26,A-1007,34598,21510
2022-01-26,A-1008,27615,26229
2022-01-27,A-1001,34957,24841
2022-01-27,A-1002,34444,28370
2022-01-27,A-1003,28045,25122
2022-01-27,A-1004,33621,20984
2022-01-27,A-1005,32448,30649
2022-01-27,A-1006,34955,23739
2022-01-27,A-1007,20375,26718
2022-01-27,A-1008,24190,22187
2022-01-28,A-1001,25393,34819
2022-01-28,A-1002,26475,29350
2022-01-28,A-1003,28195,33437
2022-01-28,A-1004,20072,31272
2022-01-28,A-1005,23358,26271
2022-01-28,A-1006,33612,33343
2022-01-28,A-1007,24180,20528
2022-01-28,A-1008,31590,24398
2022-01-29,A-1001,29308,29480
2022-01-29,A-1002,21892,23859
2022-01-29,A-1003,21585,24586
2022-01-29,A-1004,27923,21177
2022-01-29,A-1005,30536,32459
2022-01-29,A-1006,31653,24750
2022-01-29,A-1007,30684,24099
2022-01-29,A-1008,20440,25677
2022-01-30,A-1001,23997,31482
2022-01-30,A-1002,32726,21368
2022-01-30,A-1003,24873,20304
2022-01-30,A-1004,30445,29457
2022-01-30,A-1005,31561,33739
2022-01-30,A-1006,25144,27192
2022-01-30,A-1007,33847,20584
2022-01-30,A-1008,34213,28193
2022-01-31,A-1001,31272,26394
2022-01-31,A-1002,30430,33005
2022-01-31,A-1003,26556,26453
2022-01-31,A-1004,24886,25243
2022-01-31,A-1005,34498,28199
2022-01-31,A-1006,24060,25471
2022-01-31,A-1007,34738,22197
2022-01-31,A-1008,28393,31354
2022-02-01,A-1001,25354,27382
2022-02-01,A-1002,20231,34598
2022-02-01,A-1003,29285,32394
2022-02-01,A-1004,22239,28572
2022-02-01,A-1005,33147,25568
2022-02-01,A-1006,25835,22648
2022-02-01,A-1007,30566,25909
2022-02-01,A-1008,26711,34971
2022-02-02,A-1001,25559,34486
2022-02-02,A-1002,34762,21432
2022-02-02,A-1003,25686,28487
2022-02-02,A-1004,30050,26018
2022-02-02,A-1005,33682,24028
2022-02-02,A-1006,25129,27550
2022-02-02,A-1007,33280,27696
2022-02-02,A-1008,24524,20426
2022-02-03,A-1001,24650,25466
2022-02-03,A-1002,20109,32997
2022-02-03,A-1003,21024,22932
2022-02-03,A-1004,33248,27107
2022-02-03,A-1005,28030,24783
2022-02-03,A-1006,21919,24316
2022-02-03,A-1007,22150,20042
2022-02-03,A-1008,32140,31489
2022-02-04,A-1001,27623,32970
2022-02-04,A-1002,34312,34734
2022-02-04,A-1003,29822,32254
2022-02-04,A-1004,24891,32110
2022-02-04,A-1005,32821,33308
2022-02-04,A-1006,21240,34601
2022-02-04,A-1007,26123,29478
2022-02-04,A-1008,34847,26559
2022-02-05,A-1001,20886,23499
2022-02-05,A-1002,33985,24231
2022-02-05,A-1003,22209,20615
2022-02-05,A-1004,23414,32697
2022-02-05,A-1005,26721,25521
2022-02-05,A-1006,24974,31590
2022-02-05,A-1007,33010,23627
2022-02-05,A-1008,25139,34861
2022-02-06,A-1001,31461,20959
2022-02-06,A-1002,24920,30628
2022-02-06,A-1003,25722,22657
2022-02-06,A-1004,24933,28159
2022-02-06,A-1005,30437,29443
2022-02-06,A-1006,26903,34819
2022-02-06,A-1007,23590,27197
2022-02-06,A-1008,29836,22570
2022-02-07,A-1001,21511,29177
2022-02-07,A-1002,31676,27571
2022-02-07,A-1003,32194,26369
2022-02-07,A-1004,34206,28655
2022-02-07,A-1005,24629,21338
2022-02-07,A-1006,28452,27259
2022-02-07,A-1007,34388,34893
2022-02-07,A-1008,34968,25559
2022-02-08,A-1001,30387,32626
2022-02-08,A-1002,27265,26984
2022-02-08,A-1003,34429,20648
2022-02-08,A-1004,25106,32873
2022-02-08,A-1005,28338,33734
2022-02-08,A-1006,29749,30153
2022-02-08,A-1007,29042,33967
2022-02-08,A-1008,26287,20574
2022-02-09,A-1001,28075,33547
2022-02-09,A-1002,25292,29952
2022-02-09,A-1003,27836,20281
2022-02-09,A-1004,30977,29889
2022-02-09,A-1005,29750,26274
2022-02-09,A-1006,21655,25713
2022-02-09,A-1007,20994,30245
2022-02-09,A-1008,33822,24195
2022-02-10,A-1001,32379,34967
2022-02-10,A-1002,29207,34850
2022-02-10,A-1003,20823,25034
2022-02-10,A-1004,21926,29605
2022-02-10,A-1005,33652,21815
2022-02-10,A-1006,33202,21653
2022-02-10,A-1007,21732,28908
2022-02-10,A-1008,32318,23888
2022-02-11,A-1001,20397,25880
2022-02-11,A-1002,27888,31587
2022-02-11,A-1003,24013,32900
2022-02-11,A-1004,32037,30299
2022-02-11,A-1005,31115,24258
2022-02-11,A-1006,21048,23387
2022-02-11,A-1007,28075,26511
2022-02-11,A-1008,21636,25557
2022-02-12,A-1001,32911,30424
2022-02-12,A-1002,27090,23061
2022-02-12,A-1003,20043,28532
2022-02-12,A-1004,23851,34084
2022-02-12,A-1005,21603,30330
2022-02-12,A-1006,22677,21031
2022-02-12,A-1007,24100,21649
2022-02-12,A-1008,31338,25584
2022-02-13,A-1001,29626,20274
2022-02-13,A-1002,30786,24391
2022-02-13,A-1003,24318,28492
2022-02-13,A-1004,22476,29375
2022-02-13,A-1005,32017,32540
2022-02-13,A-1006,29649,24274
2022-02-13,A-1007,27580,26326
2022-02-13,A-1008,32833,29320
2022-02-14,A-1001,30624,34330
2022-02-14,A-1002,34439,24064
2022-02-14,A-1003,22413,29277
2022-02-14,A-1004,24532,29886
2022-02-14,A-1005,25691,34344
2022-02-14,A-1006,34143,33785
2022-02-14,A-1007,22946,28969
2022-02-14,A-1008,23082,28288
2022-02-15,A-1001,21665,30373
2022-02-15,A-1002,26295,32659
2022-02-15,A-1003,31301,20075
2022-02-15,A-1004,32750,28367
2022-02-15,A-1005,22971,33544
2022-02-15,A-1006,24586,25941
2022-02-15,A-1007,33392,25925
2022-02-15,A-1008,21104,27907
2022-02-16,A-1001,31050,25193
2022-02-16,A-1002,32914,25678
2022-02-16,A-1003,31843,27076
2022-02-16,A-1004,25255,26435
2022-02-16,A-1005,33274,34610
2022-02-16,A-1006,33726,25316
2022-02-16,A-1007,34801,32411
2022-02-16,A-1008,20759,33773
2022-02-17,A-1001,20350,22071
2022-02-17,A-1002,28475,30525
2022-02-17,A-1003,31194,28482
2022-02-17,A-1004,21473,28468
2022-02-17,A-1005,32229,33302
2022-02-17,A-1006,33493,33578
2022-02-17,A-1007,26853,29925
2022-02-17,A-1008,30876,27965
2022-02-18,A-1001,27818,28038
2022-02-18,A-1002,23648,22395
2022-02-18,A-1003,30622,28236
2022-02-18,A-1004,23224,26731
2022-02-18,A-1005,32769,21514
2022-02-18,A-1006,23403,33827
2022-02-18,A-1007,26431,28444
2022-02-18,A-1008,22497,23969
2022-02-19,A-1001,25849,22475
2022-02-19,A-1002,26076,23523
2022-02-19,A-1003,25087,31085
2022-02-19,A-1004,33314,30442
2022-02-19,A-1005,20086,34298
2022-02-19,A-1006,33201,26495
2022-02-19,A-1007,28346,25484
2022-02-19,A-1008,21908,24811
2022-02-20,A-1001,32518,29114
2022-02-20,A-1002,27084,34611
2022-02-20,A-1003,31400,33129
2022-02-20,A-1004,27562,28534
2022-02-20,A-1005,27671,33607
2022-02-20,A-1006,22778,25181
2022-02-20,A-1007,34228,34872
2022-02-20,A-1008,29274,26675
2022-02-21,A-1001,32361,29571
2022-02-21,A-1002,29089,22459
2022-02-21,A-1003,23451,28993
2022-02-21,A-1004,33913,33591
2022-02-21,A-1005,30628,34740
2022-02-21,A-1006,27958,21590
2022-02-21,A-1007,25535,27326
2022-02-21,A-1008,32208,28732
2022-02-22,A-1001,22637,28301
2022-02-22,A-1002,34529,33995
2022-02-22,A-1003,21592,24215
2022-02-22,A-1004,32837,22697
2022-02-22,A-1005,24947,31176
2022-02-22,A-1006,20661,29654
2022-02-22,A-1007,27396,34032
2022-02-22,A-1008,31194,27774
2022-02-23,A-1001,34990,30431
2022-02-23,A-1002,26346,20172
2022-02-23,A-1003,32830,24647
2022-02-23,A-1004,34991,32989
2022-02-23,A-1005,28264,23934
2022-02-23,A-1006,22732,21265
2022-02-23,A-1007,23787,22383
2022-02-23,A-1008,33291,31410
2022-02-24,A-1001,29097,26273
2022-02-24,A-1002,22324,25209
2022-02-24,A-1003,24315,31559
2022-02-24,A-1004,21631,32517
2022-02-24,A-1005,28518,27872
2022-02-24,A-1006,21257,22635
2022-02-24,A-1007,32559,29457
2022-02-24,A-1008,34355,33683
2022-02-25,A-1001,26473,28469
2022-02-25,A-1002,22949,25645
2022-02-25,A-1003,29625,31340
2022-02-25,A-1004,24304,31369
2022-02-25,A-1005,28513,20111
2022-02-25,A-1006,29576,20635
2022-02-25,A-1007,29759,33858
2022-02-25,A-1008,21933,27741
2022-02-26,A-1001,32458,20763
2022-02-26,A-1002,27518,27203
2022-02-26,A-1003,31250,32744
2022-02-26,A-1004,31122,26667
2022-02-26,A-1005,23166,20523
2022-02-26,A-1006,22427,23150
2022-02-26,A-1007,29052,27249
2022-02-26,A-1008,23020,34007
2022-02-27,A-1001,31939,30528
2022-02-27,A-1002,24153,33304
2022-02-27,A-1003,26827,25099
2022-02-27,A-1004,28945,34924
2022-02-27,A-1005,29291,21366
2022-02-27,A-1006,29425,23146
2022-02-27,A-1007,31948,30970
2022-02-27,A-1008,33626,30983
2022-02-28,A-1001,20568,33504
2022-02-28,A-1002,31444,24251
2022-02-28,A-1003,21061,33848
2022-02-28,A-1004,28194,26068
2022-02-28,A-1005,30282,23591
2022-02-28,A-1006,22768,27380
2022-02-28,A-1007,20040,22091
2022-02-28,A-1008,28107,34287
2022-03-01,A-1001,29365,28306
2022-03-01,A-1002,23039,28360
2022-03-01,A-1003,31121,26262
2022-03-01,A-1004,30498,22272
2022-03-01,A-1005,30225,23736
2022-03-01,A-1006,20538,22722
2022-03-01,A-1007,30439,26867
2022-03-01,A-1008,30900,31438
2022-03-02,A-1001,34296,26572
2022-03-02,A-1002,23798,34273
2022-03-02,A-1003,31776,31641
2022-03-02,A-1004,31087,34322
2022-03-02,A-1005,30516,33508
2022-03-02,A-1006,23371,31834
2022-03-02,A-1007,30195,29221
2022-03-02,A-1008,31605,30203
2022-03-03,A-1001,29787,23273
2022-03-03,A-1002,30606,25451
2022-03-03,A-1003,34776,20595
2022-03-03,A-1004,31096,27680
2022-03-03,A-1005,24190,32161
2022-03-03,A-1006,23912,33553
2022-03-03,A-1007,26847,27560
2022-03-03,A-1008,22797,32975
2022-03-04,A-1001,30090,27217
2022-03-04,A-1002,34269,25321
2022-03-04,A-1003,28612,21505
2022-03-04,A-1004,32186,32533
2022-03-04,A-1005,28001,28725
2022-03-04,A-1006,20040,20109
2022-03-04,A-1007,34764,29445
2022-03-04,A-1008,22120,30875
2022-03-05,A-1001,29232,20057
2022-03-05,A-1002,30938,23420
2022-03-05,A-1003,31574,26837
2022-03-05,A-1004,24143,26049
2022-03-05,A-1005,27559,31558
2022-03-05,A-1006,28944,25425
2022-03-05,A-1007,30415,25920
2022-03-05,A-1008,30075,25622
2022-03-06,A-1001,34321,27337
2022-03-06,A-1002,22296,26630
2022-03-06,A-1003,33015,22964
2022-03-06,A-1004,30077,23734
2022-03-06,A-1005,25096,21413
2022-03-06,A-1006,29779,29520
2022-03-06,A-1007,21391,20235
2022-03-06,A-1008,32060,27816
2022-03-07,A-1001,32373,27178
2022-03-07,A-1002,33341,21016
2022-03-07,A-1003,31157,34887
2022-03-07,A-1004,33782,29932
2022-03-07,A-1005,30791,22291
2022-03-07,A-1006,33793,22034
2022-03-07,A-1007,22032,28377
2022-03-07,A-1008,21737,32895
2022-03-08,A-1001,33408,27919
2022-03-08,A-1002,25794,33387
2022-03-08,A-1003,21072,28991
2022-03-08,A-1004,20890,34079
2022-03-08,A-1005,27333,31608
2022-03-08,A-1006,20151,29922
2022-03-08,A-1007,30642,27280
2022-03-08,A-1008,31859,22151
2022-03-09,A-1001,33479,21730
2022-03-09,A-1002,28588,20788
2022-03-09,A-1003,33830,20812
2022-03-09,A-1004,22494,24141
2022-03-09,A-1005,26115,25668
2022-03-09,A-1006,20702,24142
2022-03-09,A-1007,24499,30948
2022-03-09,A-1008,26986,33170
2022-03-10,A-1001,24750,22051
2022-03-10,A-1002,24352,22417
2022-03-10,A-1003,23394,23834
2022-03-10,A-1004,30743,28643
2022-03-10,A-1005,23238,34497
2022-03-10,A-1006,30113,34616
2022-03-10,A-1007,27079,33181
2022-03-10,A-1008,27176,23919
2022-03-11,A-1001,32182,26852
2022-03-11,A-1002,28726,28942
2022-03-11,A-1003,29446,20769
2022-03-11,A-1004,27166,21882
2022-03-11,A-1005,31702,23558
2022-03-11,A-1006,34112,33344
2022-03-11,A-1007,34049,29423
2022-03-11,A-1008,22656,32905
2022-03-12,A-1001,24815,24495
2022-03-12,A-1002,34301,23651
2022-03-12,A-1003,21578,26622
2022-03-12,A-1004,28025,24441
2022-03-12,A-1005,21083,34551
2022-03-12,A-1006,29899,33202
2022-03-12,A-1007,28402,23827
2022-03-12,A-1008,27455,34797
2022-03-13,A-1001,28758,33224
2022-03-13,A-1002,20750,28557
2022-03-13,A-1003,28103,33353
2022-03-13,A-1004,30821,34887
2022-03-13,A-1005,34018,24206
2022-03-13,A-1006,33996,25058
2022-03-13,A-1007,23464,25528
2022-03-13,A-1008,34984,28841
2022-03-14,A-1001,21139,30072
2022-03-14,A-1002,27149,21670
2022-03-14,A-1003,26953,20040
2022-03-14,A-1004,30801,20238
2022-03-14,A-1005,31908,28874
2022-03-14,A-1006,24392,21159
2022-03-14,A-1007,21745,33921
2022-03-14,A-1008,25275,30087
2022-03-15,A-1001,32274,21082
2022-03-15,A-1002,23723,30729
2022-03-15,A-1003,26988,28297
2022-03-15,A-1004,21015,21241
2022-03-15,A-1005,33268,32574
2022-03-15,A-1006,22236,27102
2022-03-15,A-1007,33142,33087
2022-03-15,A-1008,29835,20574
2022-03-16,A-1001,27038,30708
2022-03-16,A-1002,28903,23764
2022-03-16,A-1003,28280,33254
2022-03-16,A-1004,25649,22530
2022-03-16,A-1005,32946,22109
2022-03-16,A-1006,29378,32266
2022-03-16,A-1007,25150,28152
2022-03-16,A-1008,30855,21956
2022-03-17,A-1001,23553,33686
2022-03-17,A-1002,20759,22236
2022-03-17,A-1003,31440,26720
2022-03-17,A-1004,23557,22030
2022-03-17,A-1005,30200,29548
2022-03-17,A-1006,29529,31419
2022-03-17,A-1007,32250,34170
2022-03-17,A-1008,21888,21236
2022-03-18,A-1001,23546,30097
2022-03-18,A-1002,31651,24874
2022-03-18,A-1003,25524,27180
2022-03-18,A-1004,28571,22091
2022-03-18,A-1005,22657,33353
2022-03-18,A-1006,21879,26438
2022-03-18,A-1007,29129,23558
2022-03-18,A-1008,31084,31448
2022-03-19,A-1001,22034,23902
2022-03-19,A-1002,32700,24510
2022-03-19,A-1003,22352,20225
2022-03-19,A-1004,34174,27966
2022-03-19,A-1005,30080,32290
2022-03-19,A-1006,32098,20998
2022-03-19,A-1007,26256,23758
2022-03-19,A-1008,34343,29982
2022-03-20,A-1001,26596,23337
2022-03-20,A-1002,24318,32447
2022-03-20,A-1003,27337,29533
2022-03-20,A-1004,22031,20166
2022-03-20,A-1005,20909,28828
2022-03-20,A-1006,22570,27759
2022-03-20,A-1007,23052,34553
2022-03-20,A-1008,28410,34807
2022-03-21,A-1001,30031,20396
2022-03-21,A-1002,22518,24017
2022-03-21,A-1003,29786,30522
2022-03-21,A-1004,21277,24207
2022-03-21,A-1005,28899,22853
2022-03-21,A-1006,20094,25325
2022-03-21,A-1007,30953,33540
2022-03-21,A-1008,25184,25591
2022-03-22,A-1001,21313,22147
2022-03-22,A-1002,23250,25915
2022-03-22,A-1003,24243,28068
2022-03-22,A-1004,23388,33240
2022-03-22,A-1005,25363,22531
2022-03-22,A-1006,28360,34182
2022-03-22,A-1007,26864,24444
2022-03-22,A-1008,24734,28789
2022-03-23,A-1001,25754,27550
2022-03-23,A-1002,31728,28722
2022-03-23,A-1003,23948,29251
2022-03-23,A-1004,32042,23783
2022-03-23,A-1005,25783,22318
2022-03-23,A-1006,33006,26595
2022-03-23,A-1007,22848,27941
2022-03-23,A-1008,23926,33390
2022-03-24,A-1001,20143,26565
2022-03-24,A-1002,23000,31211
2022-03-24,A-1003,20464,22337
2022-03-24,A-1004,31215,30767
2022-03-24,A-1005,22157,26857
2022-03-24,A-1006,28388,33022
2022-03-24,A-1007,22411,23939
2022-03-24,A-1008,22845,28754
2022-03-25,A-1001,33107,26951
2022-03-25,A-1002,23972,20426
2022-03-25,A-1003,26615,28780
2022-03-25,A-1004,26184,25862
2022-03-25,A-1005,25894,25083
2022-03-25,A-1006,24643,33908
2022-03-25,A-1007,27070,32531
2022-03-25,A-1008,27568,31061
2022-03-26,A-1001,28968,27830
2022-03-26,A-1002,28337,32322
2022-03-26,A-1003,27387,29678
2022-03-26,A-1004,27909,23094
2022-03-26,A-1005,25455,26753
2022-03-26,A-1006,30473,21675
2022-03-26,A-1007,26004,25573
2022-03-26,A-1008,33303,24669
2022-03-27,A-1001,20637,24676
2022-03-27,A-1002,32630,32717
2022-03-27,A-1003,30626,32907
2022-03-27,A-1004,33288,33114
2022-03-27,A-1005,32070,20581
2022-03-27,A-1006,28568,20397
2022-03-27,A-1007,31850,21235
2022-03-27,A-1008,31216,30061
2022-03-28,A-1001,33742,32029
2022-03-28,A-1002,31068,25720
2022-03-28,A-1003,29577,25561
2022-03-28,A-1004,31996,33580
2022-03-28,A-1005,26801,26631
2022-03-28,A-1006,24912,21752
2022-03-28,A-1007,21257,20533
2022-03-28,A-1008,21336,26077
2022-03-29,A-1001,22960,26118
2022-03-29,A-1002,20964,22835
2022-03-29,A-1003,34648,31992
2022-03-29,A-1004,29486,31832
2022-03-29,A-1005,34103,22907
2022-03-29,A-1006,27829,31367
2022-03-29,A-1007,33407,34501
2022-03-29,A-1008,31144,30864
2022-03-30,A-1001,31897,26359
2022-03-30,A-1002,25641,23509
2022-03-30,A-1003,27801,25455
2022-03-30,A-1004,34750,25181
2022-03-30,A-1005,33973,27590
2022-03-30,A-1006,26311,20193
2022-03-30,A-1007,33387,31249
2022-03-30,A-1008,29524,25539
2022-03-31,A-1001,23354,28102
2022-03-31,A-1002,29128,31695
2022-03-31,A-1003,24043,28655
2022-03-31,A-1004,25235,24412
2022-03-31,A-1005,21125,26420
2022-03-31,A-1006,33978,29003
2022-03-31,A-1007,31082,29813
2022-03-31,A-1008,22327,33730
2022-04-01,A-1001,25919,23066
2022-04-01,A-1002,31519,29090
2022-04-01,A-1003,31423,28303
2022-04-01,A-1004,32282,22952
2022-04-01,A-1005,29168,20893
2022-04-01,A-1006,30636,30391
2022-04-01,A-1007,30870,33922
2022-04-01,A-1008,34316,26597
2022-04-02,A-1001,29150,25270
2022-04-02,A-1002,31095,27380
2022-04-02,A-1003,27999,24195
2022-04-02,A-1004,25987,27969
2022-04-02,A-1005,26432,22983
2022-04-02,A-1006,32245,33617
2022-04-02,A-1007,34326,21917
2022-04-02,A-1008,32978,26601
2022-04-03,A-1001,34271,23821
2022-04-03,A-1002,27785,20111
2022-04-03,A-1003,34700,27598
2022-04-03,A-1004,20736,33662
2022-04-03,A-1005,34412,22198
2022-04-03,A-1006,29767,30549
2022-04-03,A-1007,29945,34489
2022-04-03,A-1008,31414,26539
2022-04-04,A-1001,25733,20028
2022-04-04,A-1002,28170,24892
2022-04-04,A-1003,23467,30083
2022-04-04,A-1004,27643,31537
2022-04-04,A-1005,22825,21149
2022-04-04,A-1006,26975,29545
2022-04-04,A-1007,20335,31816
2022-04-04,A-1008,27921,33346
2022-04-05,A-1001,34122,29423
2022-04-05,A-1002,32355,30240
2022-04-05,A-1003,34156,24607
2022-04-05,A-1004,31099,32667
2022-04-05,A-1005,24368,24580
2022-04-05,A-1006,30802,20291
2022-04-05,A-1007,22401,26647
2022-04-05,A-1008,28837,28765
2022-04-06,A-1001,28693,21459
2022-04-06,A-1002,31689,33148
2022-04-06,A-1003,32992,28285
2022-04-06,A-1004,28594,26474
2022-04-06,A-1005,22011,24336
2022-04-06,A-1006,34337,24629
2022-04-06,A-1007,20870,23965
2022-04-06,A-1008,29085,21894
2022-04-07,A-1001,29563,21674
2022-04-07,A-1002,31594,20143
2022-04-07,A-1003,23334,22204
2022-04-07,A-1004,26689,31110
2022-04-07,A-1005,33598,34852
2022-04-07,A-1006,26527,21836
2022-04-07,A-1007,25730,30946
2022-04-07,A-1008,27356,24147
2022-04-08,A-1001,27111,25418
2022-04-08,A-1002,21034,31757
2022-04-08,A-1003,28615,31599
2022-04-08,A-1004,32617,21233
2022-04-08,A-1005,31781,27223
2022-04-08,A-1006,27107,26622
2022-04-08,A-1007,21768,33582
2022-04-08,A-1008,25841,31817
2022-04-09,A-1001,25840,23940
2022-04-09,A-1002,20998,22504
2022-04-09,A-1003,33630,29330
2022-04-09,A-1004,26971,23954
2022-04-09,A-1005,26012,34823
2022-04-09,A-1006,33006,33674
2022-04-09,A-1007,30413,33016
2022-04-09,A-1008,23446,27150
2022-04-10,A-1001,30870,23900
2022-04-10,A-1002,28665,24743
2022-04-10,A-1003,32315,24511
2022-04-10,A-1004,31868,20520
2022-04-10,A-1005,34425,23036
2022-04-10,A-1006,27098,26424
2022-04-10,A-1007,34537,28442
2022-04-10,A-1008,26878,34570
2022-04-11,A-1001,32515,29869
2022-04-11,A-1002,22312,25601
2022-04-11,A-1003,20981,34540
2022-04-11,A-1004,30086,20260
2022-04-11,A-1005,34018,24153
2022-04-11,A-1006,29401,33910
2022-04-11,A-1007,23355,22436
2022-04-11,A-1008,33325,27241
2022-04-12,A-1001,25183,25673
2022-04-12,A-1002,29379,28405
2022-04-12,A-1003,21199,34820
2022-04-12,A-1004,34466,25282
2022-04-12,A-1005,21368,28959
2022-04-12,A-1006,21827,26249
2022-04-12,A-1007,31555,20742
2022-04-12,A-1008,21533,31712
2022-04-13,A-1001,34816,27914
2022-04-13,A-1002,31109,33378
2022-04-13,A-1003,25629,23934
2022-04-13,A-1004,30518,27197
2022-04-13,A-1005,21040,23416
2022-04-13,A-1006,31078,21488
2022-04-13,A-1007,26615,22172
2022-04-13,A-1008,26101,21655
2022-04-14,A-1001,30140,24405
2022-04-14,A-1002,34740,26926
2022-04-14,A-1003,33446,31687
2022-04-14,A-1004,33952,25607
2022-04-14,A-1005,27357,27603
2022-04-14,A-1006,21257,23627
2022-04-14,A-1007,22142,33375
2022-04-14,A-1008,20868,24202
2022-04-15,A-1001,23150,33342
2022-04-15,A-1002,31567,21120
2022-04-15,A-1003,20712,31203
2022-04-15,A-1004,23663,30976
2022-04-15,A-1005,26202,32371
2022-04-15,A-1006,21723,28185
2022-04-15,A-1007,21018,28164
2022-04-15,A-1008,24397,20174
2022-04-16,A-1001,34724,27920
2022-04-16,A-1002,23217,31267
2022-04-16,A-1003,21494,30990
2022-04-16,A-1004,33886,21505
2022-04-16,A-1005,20929,33609
2022-04-16,A-1006,24627,29228
2022-04-16,A-1007,22150,32235
2022-04-16,A-1008,32662,22239
2022-04-17,A-1001,29937,20333
2022-04-17,A-1002,33908,31971
2022-04-17,A-1003,20278,26168
2022-04-17,A-1004,32165,22633
2022-04-17,A-1005,28575,24600
2022-04-17,A-1006,32363,30217
2022-04-17,A-1007,29499,27798
2022-04-17,A-1008,26895,25506
2022-04-18,A-1001,20186,26293
2022-04-18,A-1002,23428,32703
2022-04-18,A-1003,27305,33793
2022-04-18,A-1004,26484,27040
2022-04-18,A-1005,21435,32097
2022-04-18,A-1006,26877,28656
2022-04-18,A-1007,29635,26930
2022-04-18,A-1008,31246,21994
2022-04-19,A-1001,31665,34129
2022-04-19,A-1002,34847,29931
2022-04-19,A-1003,20836,31953
2022-04-19,A-1004,29192,31548
2022-04-19,A-1005,30828,22824
2022-04-19,A-1006,26909,25535
2022-04-19,A-1007,32909,29249
2022-04-19,A-1008,32592,32200
2022-04-20,A-1001,31163,28285
2022-04-20,A-1002,28372,25586
2022-04-20,A-1003,29375,22630
2022-04-20,A-1004,27768,27702
2022-04-20,A-1005,31067,26954
2022-04-20,A-1006,34385,21222
2022-04-20,A-1007,31112,29808
2022-04-20,A-1008,27237,23593
2022-04-21,A-1001,29965,20229
2022-04-21,A-1002,27331,29482
2022-04-21,A-1003,28642,33967
2022-04-21,A-1004,28133,27041
2022-04-21,A-1005,29220,31443
2022-04-21,A-1006,33886,24816
2022-04-21,A-1007,21906,33464
2022-04-21,A-1008,23624,29219
2022-04-22,A-1001,20190,20997
2022-04-22,A-1002,24153,30036
2022-04-22,A-1003,30372,28584
2022-04-22,A-1004,29580,25680
2022-04-22,A-1005,20769,20595
2022-04-22,A-1006,34830,25929
2022-04-22,A-1007,31151,29706
2022-04-22,A-1008,24169,20023
2022-04-23,A-1001,20438,29977
2022-04-23,A-1002,29108,31916
2022-04-23,A-1003,29491,25961
2022-04-23,A-1004,29411,26904
2022-04-23,A-1005,20734,22836
2022-04-23,A-1006,29880,23892
2022-04-23,A-1007,26777,24197
2022-04-23,A-1008,30078,27407
2022-04-24,A-1001,20697,21333
2022-04-24,A-1002,28829,32307
2022-04-24,A-1003,24396,27862
2022-04-24,A-1004,30835,27492
2022-04-24,A-1005,20543,24523
2022-04-24,A-1006,24723,33342
2022-04-24,A-1007,27825,28886
2022-04-24,A-1008,34614,21658
2022-04-25,A-1001,20980,32165
2022-04-25,A-1002,30660,33087
2022-04-25,A-1003,31318,30260
2022-04-25,A-1004,33831,21470
2022-04-25,A-1005,22511,22695
2022-04-25,A-1006,23849,20183
2022-04-25,A-1007,32701,33788
2022-04-25,A-1008,28867,30114
2022-04-26,A-1001,24711,23156
2022-04-26,A-1002,22127,21258
2022-04-26,A-1003,25787,30007
2022-04-26,A-1004,30649,20935
2022-04-26,A-1005,34792,30102
2022-04-26,A-1006,28751,25500
2022-04-26,A-1007,31721,33051
2022-04-26,A-1008,29410,22009
2022-04-27,A-1001,20916,21920
2022-04-27,A-1002,25169,34673
2022-04-27,A-1003,34788,34861
2022-04-27,A-1004,31118,30812
2022-04-27,A-1005,31875,27130
2022-04-27,A-1006,33191,28503
2022-04-27,A-1007,32001,27570
2022-04-27,A-1008,27879,20979
2022-04-28,A-1001,20730,31236
2022-04-28,A-1002,24117,32990
2022-04-28,A-1003,28127,25437
2022-04-28,A-1004,25468,21550
2022-04-28,A-1005,24262,26812
2022-04-28,A-1006,27827,32589
2022-04-28,A-1007,30588,21671
2022-04-28,A-1008,29990,34630
2022-04-29,A-1001,24372,28322
2022-04-29,A-1002,25845,31177
2022-04-29,A-1003,27332,21715
2022-04-29,A-1004,32689,30421
2022-04-29,A-1005,26293,28784
2022-04-29,A-1006,26406,30122
2022-04-29,A-1007,27775,29065
2022-04-29,A-1008,34353,26447
2022-04-30,A-1001,21189,21262
